Date,Page,Proj,Sum of PageViews
20100531-,Donald_Trump,en,4033
20100531-,John_Kasich,en,167
20100531-,Shah_Rukh_Khan,en,301
20100531-,Hillary_Clinton,en,491
20100531-,String_theory,en,3449
20100531-,Megan_Fox,en,21892
20100601-,John_Kasich,en,168
20100601-,Sundar_Pichai,en,34
20100601-,Independence_Day_(United_States),en,3586
20100601-,Ryan_Gosling,en,2209
20100601-,Shah_Rukh_Khan,en,303
20100601-,Jack_Ma,en,74
20100601-,Hillary_Clinton,en,493
20100601-,Donald_Trump,en,3963
20100601-,String_theory,en,3824
20100601-,Apache_Hadoop,en,1
20100601-,Bernie_Sanders,en,260
20100601-,Megan_Fox,en,24169
20100601-,Ted_Cruz,en,16
20100602-,Sundar_Pichai,en,294
20100602-,Jack_Ma,en,88
20100602-,Donald_Trump,en,4373
20100602-,Apache_Hadoop,en,4
20100602-,Ryan_Gosling,en,2227
20100602-,Hillary_Clinton,en,521
20100602-,String_theory,en,3879
20100602-,Bernie_Sanders,en,301
20100602-,Ted_Cruz,en,7
20100602-,Shah_Rukh_Khan,en,283
20100602-,Independence_Day_(United_States),en,3353
20100602-,John_Kasich,en,166
20100602-,Megan_Fox,en,23066
20100603-,Ryan_Gosling,en,2176
20100603-,Megan_Fox,en,23238
20100603-,Hillary_Clinton,en,471
20100603-,Donald_Trump,en,4293
20100603-,Ted_Cruz,en,16
20100603-,Bernie_Sanders,en,303
20100603-,John_Kasich,en,124
20100603-,Sundar_Pichai,en,239
20100603-,Shah_Rukh_Khan,en,309
20100603-,String_theory,en,3667
20100603-,Independence_Day_(United_States),en,3198
20100603-,Jack_Ma,en,61
20100603-,Apache_Hadoop,en,2
20100604-,John_Kasich,en,120
20100604-,Megan_Fox,en,25843
20100604-,Donald_Trump,en,3744
20100604-,Bernie_Sanders,en,348
20100604-,Sundar_Pichai,en,84
20100604-,Shah_Rukh_Khan,en,275
20100604-,Apache_Hadoop,en,3
20100604-,Independence_Day_(United_States),en,3423
20100604-,Hillary_Clinton,en,532
20100604-,Jack_Ma,en,62
20100604-,Ryan_Gosling,en,2706
20100604-,String_theory,en,3744
20100604-,Ted_Cruz,en,13
20100605-,Independence_Day_(United_States),en,2237
20100605-,Ryan_Gosling,en,3998
20100605-,Sundar_Pichai,en,58
20100605-,Ted_Cruz,en,9
20100605-,Donald_Trump,en,3341
20100605-,Jack_Ma,en,57
20100605-,Shah_Rukh_Khan,en,277
20100605-,Hillary_Clinton,en,509
20100605-,John_Kasich,en,95
20100605-,Megan_Fox,en,20284
20100605-,String_theory,en,3176
20100605-,Bernie_Sanders,en,324
20100606-,Independence_Day_(United_States),en,2264
20100606-,Megan_Fox,en,19203
20100606-,Donald_Trump,en,4173
20100606-,Apache_Hadoop,en,1
20100606-,Hillary_Clinton,en,485
20100606-,Sundar_Pichai,en,32
20100606-,Ryan_Gosling,en,5213
20100606-,Shah_Rukh_Khan,en,231
20100606-,Ted_Cruz,en,12
20100606-,Jack_Ma,en,53
20100606-,String_theory,en,3223
20100606-,Bernie_Sanders,en,273
20100606-,John_Kasich,en,76
20100607-,Megan_Fox,en,18869
20100607-,Ted_Cruz,en,5
20100607-,Hillary_Clinton,en,475
20100607-,John_Kasich,en,124
20100607-,Apache_Hadoop,en,6
20100607-,Donald_Trump,en,3743
20100607-,String_theory,en,3472
20100607-,Ryan_Gosling,en,5250
20100607-,Shah_Rukh_Khan,en,295
20100607-,Bernie_Sanders,en,283
20100607-,Jack_Ma,en,56
20100607-,Sundar_Pichai,en,30
20100607-,Independence_Day_(United_States),en,3463
20100608-,Bernie_Sanders,en,281
20100608-,Hillary_Clinton,en,430
20100608-,Sundar_Pichai,en,73
20100608-,Ted_Cruz,en,20
20100608-,String_theory,en,3434
20100608-,Shah_Rukh_Khan,en,247
20100608-,Ryan_Gosling,en,3977
20100608-,Independence_Day_(United_States),en,3246
20100608-,John_Kasich,en,188
20100608-,Jack_Ma,en,63
20100608-,Megan_Fox,en,16418
20100608-,Apache_Hadoop,en,5
20100608-,Donald_Trump,en,3153
20100609-,Ryan_Gosling,en,2470
20100609-,Ted_Cruz,en,10
20100609-,Megan_Fox,en,15718
20100609-,Hillary_Clinton,en,413
20100609-,John_Kasich,en,233
20100609-,Jack_Ma,en,58
20100609-,Donald_Trump,en,3546
20100609-,Apache_Hadoop,en,4
20100609-,Shah_Rukh_Khan,en,235
20100609-,Independence_Day_(United_States),en,3249
20100609-,Bernie_Sanders,en,303
20100609-,String_theory,en,3421
20100609-,Sundar_Pichai,en,46
20100610-,Hillary_Clinton,en,415
20100610-,String_theory,en,3010
20100610-,Jack_Ma,en,67
20100610-,Sundar_Pichai,en,30
20100610-,Ted_Cruz,en,9
20100610-,Shah_Rukh_Khan,en,252
20100610-,Ryan_Gosling,en,2482
20100610-,Independence_Day_(United_States),en,3020
20100610-,Donald_Trump,en,3562
20100610-,Bernie_Sanders,en,320
20100610-,Apache_Hadoop,en,4
20100610-,John_Kasich,en,206
20100610-,Megan_Fox,en,14870
20100611-,John_Kasich,en,74
20100611-,Independence_Day_(United_States),en,1757
20100611-,Sundar_Pichai,en,15
20100611-,Jack_Ma,en,44
20100611-,Bernie_Sanders,en,185
20100611-,String_theory,en,1880
20100611-,Ryan_Gosling,en,1542
20100611-,Hillary_Clinton,en,257
20100611-,Megan_Fox,en,10312
20100611-,Shah_Rukh_Khan,en,141
20100611-,Donald_Trump,en,2031
20100611-,Apache_Hadoop,en,1
20100611-,Ted_Cruz,en,6
20100612-,Sundar_Pichai,en,1
20100612-,Bernie_Sanders,en,50
20100612-,Ryan_Gosling,en,529
20100612-,Ted_Cruz,en,1
20100612-,Apache_Hadoop,en,1
20100612-,Shah_Rukh_Khan,en,62
20100612-,Independence_Day_(United_States),en,579
20100612-,String_theory,en,540
20100612-,Jack_Ma,en,19
20100612-,Megan_Fox,en,4225
20100612-,Hillary_Clinton,en,81
20100612-,Donald_Trump,en,604
20100612-,John_Kasich,en,16
20100613-,Ryan_Gosling,en,440
20100613-,Megan_Fox,en,4377
20100613-,Donald_Trump,en,553
20100613-,John_Kasich,en,23
20100613-,Jack_Ma,en,7
20100613-,Shah_Rukh_Khan,en,44
20100613-,Apache_Hadoop,en,2
20100613-,String_theory,en,494
20100613-,Sundar_Pichai,en,4
20100613-,Hillary_Clinton,en,77
20100613-,Independence_Day_(United_States),en,401
20100613-,Bernie_Sanders,en,32
20100613-,Ted_Cruz,en,2
20100614-,Donald_Trump,en,936
20100614-,Independence_Day_(United_States),en,780
20100614-,Sundar_Pichai,en,4
20100614-,Ryan_Gosling,en,561
20100614-,Hillary_Clinton,en,89
20100614-,String_theory,en,679
20100614-,Megan_Fox,en,4635
20100614-,Ted_Cruz,en,3
20100614-,John_Kasich,en,33
20100614-,Jack_Ma,en,14
20100614-,Shah_Rukh_Khan,en,38
20100614-,Bernie_Sanders,en,44
20100615-,Bernie_Sanders,en,132
20100615-,String_theory,en,1402
20100615-,Megan_Fox,en,8350
20100615-,Apache_Hadoop,en,1
20100615-,Ryan_Gosling,en,917
20100615-,Sundar_Pichai,en,8
20100615-,Shah_Rukh_Khan,en,113
20100615-,Jack_Ma,en,16
20100615-,Ted_Cruz,en,5
20100615-,Donald_Trump,en,1669
20100615-,Independence_Day_(United_States),en,1975
20100615-,John_Kasich,en,69
20100615-,Hillary_Clinton,en,189
20100616-,Donald_Trump,en,2355
20100616-,Hillary_Clinton,en,254
20100616-,Jack_Ma,en,31
20100616-,Ted_Cruz,en,5
20100616-,Independence_Day_(United_States),en,2445
20100616-,Ryan_Gosling,en,1479
20100616-,Sundar_Pichai,en,10
20100616-,Bernie_Sanders,en,198
20100616-,String_theory,en,2145
20100616-,Megan_Fox,en,34905
20100616-,John_Kasich,en,1363
20100616-,Shah_Rukh_Khan,en,157
20100617-,Sundar_Pichai,en,22
20100617-,Apache_Hadoop,en,2
20100617-,John_Kasich,en,429
20100617-,String_theory,en,3377
20100617-,Bernie_Sanders,en,271
20100617-,Donald_Trump,en,3212
20100617-,Hillary_Clinton,en,389
20100617-,Jack_Ma,en,63
20100617-,Independence_Day_(United_States),en,3773
20100617-,Ted_Cruz,en,10
20100617-,Megan_Fox,en,35703
20100617-,Shah_Rukh_Khan,en,284
20100617-,Ryan_Gosling,en,2165
20100618-,Sundar_Pichai,en,14
20100618-,Hillary_Clinton,en,406
20100618-,Shah_Rukh_Khan,en,282
20100618-,Jack_Ma,en,55
20100618-,Bernie_Sanders,en,315
20100618-,Megan_Fox,en,37436
20100618-,String_theory,en,2854
20100618-,Independence_Day_(United_States),en,3735
20100618-,John_Kasich,en,361
20100618-,Ted_Cruz,en,21
20100618-,Donald_Trump,en,3222
20100618-,Ryan_Gosling,en,2502
20100618-,Apache_Hadoop,en,3
20100619-,Jack_Ma,en,47
20100619-,Shah_Rukh_Khan,en,335
20100619-,Independence_Day_(United_States),en,3191
20100619-,Apache_Hadoop,en,2
20100619-,Ryan_Gosling,en,2535
20100619-,Bernie_Sanders,en,265
20100619-,John_Kasich,en,206
20100619-,Hillary_Clinton,en,383
20100619-,Sundar_Pichai,en,10
20100619-,Megan_Fox,en,34033
20100619-,String_theory,en,2842
20100619-,Ted_Cruz,en,11
20100619-,Donald_Trump,en,3152
20100620-,Jack_Ma,en,39
20100620-,Apache_Hadoop,en,2
20100620-,Independence_Day_(United_States),en,3185
20100620-,Hillary_Clinton,en,348
20100620-,Bernie_Sanders,en,218
20100620-,Ryan_Gosling,en,2385
20100620-,Ted_Cruz,en,9
20100620-,Sundar_Pichai,en,15
20100620-,Shah_Rukh_Khan,en,278
20100620-,Megan_Fox,en,42434
20100620-,String_theory,en,2825
20100620-,John_Kasich,en,198
20100620-,Donald_Trump,en,2685
20100621-,Megan_Fox,en,32254
20100621-,Shah_Rukh_Khan,en,261
20100621-,String_theory,en,3262
20100621-,Sundar_Pichai,en,21
20100621-,Independence_Day_(United_States),en,5590
20100621-,Ted_Cruz,en,10
20100621-,Hillary_Clinton,en,416
20100621-,John_Kasich,en,197
20100621-,Ryan_Gosling,en,3306
20100621-,Apache_Hadoop,en,3
20100621-,Donald_Trump,en,3445
20100621-,Jack_Ma,en,52
20100621-,Bernie_Sanders,en,271
20100622-,Donald_Trump,en,3200
20100622-,John_Kasich,en,207
20100622-,Independence_Day_(United_States),en,5689
20100622-,Apache_Hadoop,en,5
20100622-,Hillary_Clinton,en,385
20100622-,Ted_Cruz,en,9
20100622-,Ryan_Gosling,en,2105
20100622-,Jack_Ma,en,68
20100622-,Bernie_Sanders,en,247
20100622-,Shah_Rukh_Khan,en,241
20100622-,Megan_Fox,en,23208
20100622-,Sundar_Pichai,en,17
20100622-,String_theory,en,3055
20100623-,Megan_Fox,en,18330
20100623-,Bernie_Sanders,en,248
20100623-,Hillary_Clinton,en,446
20100623-,String_theory,en,2927
20100623-,Shah_Rukh_Khan,en,242
20100623-,Apache_Hadoop,en,2
20100623-,Jack_Ma,en,70
20100623-,Sundar_Pichai,en,13
20100623-,Ryan_Gosling,en,2406
20100623-,Donald_Trump,en,3840
20100623-,Ted_Cruz,en,13
20100623-,John_Kasich,en,564
20100623-,Independence_Day_(United_States),en,6912
20100624-,Jack_Ma,en,82
20100624-,Donald_Trump,en,2793
20100624-,Bernie_Sanders,en,315
20100624-,String_theory,en,2593
20100624-,Independence_Day_(United_States),en,5771
20100624-,Hillary_Clinton,en,351
20100624-,Ryan_Gosling,en,2060
20100624-,John_Kasich,en,298
20100624-,Megan_Fox,en,18310
20100624-,Shah_Rukh_Khan,en,205
20100624-,Apache_Hadoop,en,1
20100624-,Ted_Cruz,en,10
20100624-,Sundar_Pichai,en,18
20100625-,Jack_Ma,en,61
20100625-,Ted_Cruz,en,14
20100625-,String_theory,en,2086
20100625-,Sundar_Pichai,en,10
20100625-,Donald_Trump,en,2873
20100625-,Apache_Hadoop,en,1
20100625-,Hillary_Clinton,en,287
20100625-,Shah_Rukh_Khan,en,194
20100625-,Bernie_Sanders,en,276
20100625-,Megan_Fox,en,12078
20100625-,John_Kasich,en,144
20100625-,Independence_Day_(United_States),en,5151
20100625-,Ryan_Gosling,en,1512
20100626-,Apache_Hadoop,en,2
20100626-,Hillary_Clinton,en,343
20100626-,Shah_Rukh_Khan,en,322
20100626-,Donald_Trump,en,2793
20100626-,Ted_Cruz,en,8
20100626-,Independence_Day_(United_States),en,4374
20100626-,John_Kasich,en,80
20100626-,Bernie_Sanders,en,227
20100626-,Jack_Ma,en,40
20100626-,Sundar_Pichai,en,11
20100626-,Megan_Fox,en,13289
20100626-,String_theory,en,2076
20100626-,Ryan_Gosling,en,2104
20100627-,Megan_Fox,en,10013
20100627-,Donald_Trump,en,1096
20100627-,Shah_Rukh_Khan,en,88
20100627-,Hillary_Clinton,en,152
20100627-,Bernie_Sanders,en,106
20100627-,Independence_Day_(United_States),en,2032
20100627-,Ryan_Gosling,en,1002
20100627-,Ted_Cruz,en,1
20100627-,John_Kasich,en,41
20100627-,String_theory,en,975
20100627-,Sundar_Pichai,en,9
20100627-,Jack_Ma,en,23
20100628-,Ryan_Gosling,en,1140
20100628-,String_theory,en,1863
20100628-,Shah_Rukh_Khan,en,148
20100628-,Jack_Ma,en,31
20100628-,Sundar_Pichai,en,16
20100628-,Apache_Hadoop,en,1
20100628-,Ted_Cruz,en,5
20100628-,Independence_Day_(United_States),en,9722
20100628-,Donald_Trump,en,1643
20100628-,Bernie_Sanders,en,301
20100628-,Megan_Fox,en,7964
20100628-,Hillary_Clinton,en,256
20100628-,John_Kasich,en,81
20100629-,Hillary_Clinton,en,439
20100629-,Apache_Hadoop,en,3
20100629-,Shah_Rukh_Khan,en,244
20100629-,Ryan_Gosling,en,2213
20100629-,Bernie_Sanders,en,476
20100629-,Sundar_Pichai,en,25
20100629-,Megan_Fox,en,51785
20100629-,John_Kasich,en,177
20100629-,Jack_Ma,en,71
20100629-,Ted_Cruz,en,23
20100629-,Donald_Trump,en,3339
20100629-,String_theory,en,3278
20100629-,Independence_Day_(United_States),en,18202
20100630-,Ryan_Gosling,en,2487
20100630-,Donald_Trump,en,3476
20100630-,String_theory,en,2954
20100630-,Independence_Day_(United_States),en,20686
20100630-,Bernie_Sanders,en,399
20100630-,Hillary_Clinton,en,382
20100630-,Ted_Cruz,en,17
20100630-,Jack_Ma,en,99
20100630-,Shah_Rukh_Khan,en,270
20100630-,John_Kasich,en,246
20100630-,Apache_Hadoop,en,7
20100630-,Megan_Fox,en,58750
20100630-,Sundar_Pichai,en,17
20100701-,String_theory,en,3647
20100701-,Bernie_Sanders,en,357
20100701-,Hillary_Clinton,en,361
20100701-,Megan_Fox,en,38228
20100701-,Independence_Day_(United_States),en,31001
20100701-,Apache_Hadoop,en,1
20100701-,Ryan_Gosling,en,2321
20100701-,Sundar_Pichai,en,23
20100701-,Jack_Ma,en,65
20100701-,Donald_Trump,en,3495
20100701-,Ted_Cruz,en,24
20100701-,John_Kasich,en,1379
20100701-,Shah_Rukh_Khan,en,240
20100702-,Bernie_Sanders,en,341
20100702-,Jack_Ma,en,74
20100702-,Donald_Trump,en,2706
20100702-,John_Kasich,en,171
20100702-,Sundar_Pichai,en,14
20100702-,Ted_Cruz,en,24
20100702-,Megan_Fox,en,20824
20100702-,String_theory,en,3044
20100702-,Ryan_Gosling,en,2216
20100702-,Independence_Day_(United_States),en,55149
20100702-,Hillary_Clinton,en,376
20100702-,Apache_Hadoop,en,3
20100702-,Shah_Rukh_Khan,en,273
20100703-,Ryan_Gosling,en,1905
20100703-,John_Kasich,en,103
20100703-,Bernie_Sanders,en,234
20100703-,Independence_Day_(United_States),en,55706
20100703-,Sundar_Pichai,en,13
20100703-,String_theory,en,2677
20100703-,Donald_Trump,en,2527
20100703-,Jack_Ma,en,33
20100703-,Shah_Rukh_Khan,en,252
20100703-,Apache_Hadoop,en,2
20100703-,Ted_Cruz,en,6
20100703-,Megan_Fox,en,15397
20100703-,Hillary_Clinton,en,392
20100704-,Sundar_Pichai,en,7
20100704-,String_theory,en,2262
20100704-,Jack_Ma,en,53
20100704-,Donald_Trump,en,2521
20100704-,Hillary_Clinton,en,429
20100704-,Ted_Cruz,en,10
20100704-,Megan_Fox,en,13945
20100704-,Bernie_Sanders,en,199
20100704-,Ryan_Gosling,en,2342
20100704-,Shah_Rukh_Khan,en,207
20100704-,Independence_Day_(United_States),en,219165
20100704-,John_Kasich,en,102
20100704-,Apache_Hadoop,en,1
20100705-,Hillary_Clinton,en,142
20100705-,Independence_Day_(United_States),en,26987
20100705-,String_theory,en,974
20100705-,Apache_Hadoop,en,1
20100705-,John_Kasich,en,84
20100705-,Sundar_Pichai,en,4
20100705-,Ryan_Gosling,en,927
20100705-,Jack_Ma,en,15
20100705-,Donald_Trump,en,1185
20100705-,Bernie_Sanders,en,72
20100705-,Shah_Rukh_Khan,en,111
20100705-,Megan_Fox,en,5977
20100706-,Megan_Fox,en,14043
20100706-,Apache_Hadoop,en,2
20100706-,Shah_Rukh_Khan,en,242
20100706-,Hillary_Clinton,en,371
20100706-,Ryan_Gosling,en,1823
20100706-,Independence_Day_(United_States),en,19428
20100706-,Donald_Trump,en,3642
20100706-,Jack_Ma,en,45
20100706-,String_theory,en,3152
20100706-,Bernie_Sanders,en,253
20100706-,John_Kasich,en,148
20100706-,Ted_Cruz,en,8
20100706-,Sundar_Pichai,en,6
20100707-,Donald_Trump,en,1244
20100707-,String_theory,en,1499
20100707-,Independence_Day_(United_States),en,5486
20100707-,Jack_Ma,en,34
20100707-,Ryan_Gosling,en,893
20100707-,Hillary_Clinton,en,141
20100707-,Shah_Rukh_Khan,en,110
20100707-,John_Kasich,en,62
20100707-,Ted_Cruz,en,1
20100707-,Bernie_Sanders,en,118
20100707-,Megan_Fox,en,7923
20100707-,Apache_Hadoop,en,3
20100707-,Sundar_Pichai,en,8
20100710-,Sundar_Pichai,en,15
20100710-,Ryan_Gosling,en,2702
20100710-,Shah_Rukh_Khan,en,211
20100710-,String_theory,en,1594
20100710-,Independence_Day_(United_States),en,1684
20100710-,Ted_Cruz,en,7
20100710-,John_Kasich,en,49
20100710-,Megan_Fox,en,10338
20100710-,Bernie_Sanders,en,130
20100710-,Donald_Trump,en,1735
20100710-,Apache_Hadoop,en,1
20100710-,Hillary_Clinton,en,239
20100710-,Jack_Ma,en,56
20100711-,Bernie_Sanders,en,206
20100711-,String_theory,en,2452
20100711-,Sundar_Pichai,en,12
20100711-,Independence_Day_(United_States),en,2819
20100711-,Shah_Rukh_Khan,en,237
20100711-,Hillary_Clinton,en,287
20100711-,Jack_Ma,en,68
20100711-,Ted_Cruz,en,11
20100711-,Donald_Trump,en,2552
20100711-,Apache_Hadoop,en,3
20100711-,Megan_Fox,en,15266
20100711-,John_Kasich,en,87
20100711-,Ryan_Gosling,en,2911
20100712-,Sundar_Pichai,en,9
20100712-,String_theory,en,2724
20100712-,Ryan_Gosling,en,2188
20100712-,Hillary_Clinton,en,325
20100712-,Donald_Trump,en,2682
20100712-,Ted_Cruz,en,7
20100712-,Jack_Ma,en,72
20100712-,Independence_Day_(United_States),en,2548
20100712-,Apache_Hadoop,en,19
20100712-,Megan_Fox,en,14008
20100712-,John_Kasich,en,88
20100712-,Bernie_Sanders,en,243
20100712-,Shah_Rukh_Khan,en,294
20100713-,Hillary_Clinton,en,364
20100713-,Bernie_Sanders,en,250
20100713-,Shah_Rukh_Khan,en,201
20100713-,Independence_Day_(United_States),en,2307
20100713-,John_Kasich,en,102
20100713-,Ryan_Gosling,en,1976
20100713-,Sundar_Pichai,en,8
20100713-,Apache_Hadoop,en,8
20100713-,Megan_Fox,en,13128
20100713-,String_theory,en,4805
20100713-,Donald_Trump,en,2963
20100713-,Ted_Cruz,en,11
20100713-,Jack_Ma,en,81
20100714-,Shah_Rukh_Khan,en,227
20100714-,Hillary_Clinton,en,351
20100714-,Ted_Cruz,en,15
20100714-,Sundar_Pichai,en,14
20100714-,Donald_Trump,en,3336
20100714-,Jack_Ma,en,83
20100714-,Megan_Fox,en,12768
20100714-,Independence_Day_(United_States),en,2633
20100714-,Apache_Hadoop,en,6
20100714-,Bernie_Sanders,en,268
20100714-,John_Kasich,en,117
20100714-,Ryan_Gosling,en,2307
20100714-,String_theory,en,7177
20100715-,John_Kasich,en,109
20100715-,Sundar_Pichai,en,12
20100715-,Donald_Trump,en,2806
20100715-,String_theory,en,4013
20100715-,Bernie_Sanders,en,374
20100715-,Hillary_Clinton,en,367
20100715-,Shah_Rukh_Khan,en,245
20100715-,Apache_Hadoop,en,3
20100715-,Ted_Cruz,en,11
20100715-,Megan_Fox,en,14143
20100715-,Jack_Ma,en,65
20100715-,Independence_Day_(United_States),en,2044
20100715-,Ryan_Gosling,en,1950
20100716-,Independence_Day_(United_States),en,1789
20100716-,Apache_Hadoop,en,6
20100716-,Sundar_Pichai,en,11
20100716-,John_Kasich,en,110
20100716-,Megan_Fox,en,13656
20100716-,Donald_Trump,en,3018
20100716-,Hillary_Clinton,en,338
20100716-,Ted_Cruz,en,16
20100716-,Ryan_Gosling,en,3088
20100716-,Bernie_Sanders,en,280
20100716-,String_theory,en,3433
20100716-,Jack_Ma,en,87
20100716-,Shah_Rukh_Khan,en,250
20100717-,Donald_Trump,en,2803
20100717-,Sundar_Pichai,en,4
20100717-,Apache_Hadoop,en,3
20100717-,Megan_Fox,en,29467
20100717-,Bernie_Sanders,en,227
20100717-,Ryan_Gosling,en,2463
20100717-,Jack_Ma,en,38
20100717-,John_Kasich,en,131
20100717-,Independence_Day_(United_States),en,1490
20100717-,Hillary_Clinton,en,328
20100717-,Ted_Cruz,en,8
20100717-,String_theory,en,2970
20100717-,Shah_Rukh_Khan,en,255
20100718-,Shah_Rukh_Khan,en,290
20100718-,Bernie_Sanders,en,260
20100718-,Ryan_Gosling,en,2581
20100718-,Sundar_Pichai,en,7
20100718-,String_theory,en,3109
20100718-,Donald_Trump,en,2704
20100718-,John_Kasich,en,123
20100718-,Hillary_Clinton,en,423
20100718-,Independence_Day_(United_States),en,1525
20100718-,Apache_Hadoop,en,5
20100718-,Ted_Cruz,en,6
20100718-,Jack_Ma,en,41
20100718-,Megan_Fox,en,25173
20100719-,Independence_Day_(United_States),en,1779
20100719-,Shah_Rukh_Khan,en,264
20100719-,Megan_Fox,en,15077
20100719-,Jack_Ma,en,52
20100719-,Ryan_Gosling,en,2352
20100719-,Deep_Learning,en,1
20100719-,Sundar_Pichai,en,11
20100719-,John_Kasich,en,159
20100719-,Apache_Hadoop,en,7
20100719-,Ted_Cruz,en,13
20100719-,Bernie_Sanders,en,278
20100719-,Donald_Trump,en,3081
20100719-,Hillary_Clinton,en,501
20100719-,String_theory,en,2993
20100720-,Sundar_Pichai,en,16
20100720-,Donald_Trump,en,3189
20100720-,Megan_Fox,en,14835
20100720-,Jack_Ma,en,71
20100720-,Ryan_Gosling,en,2262
20100720-,Independence_Day_(United_States),en,1626
20100720-,Shah_Rukh_Khan,en,294
20100720-,Apache_Hadoop,en,6
20100720-,Bernie_Sanders,en,348
20100720-,String_theory,en,3158
20100720-,John_Kasich,en,160
20100720-,Hillary_Clinton,en,436
20100720-,Ted_Cruz,en,18
20100721-,Sundar_Pichai,en,14
20100721-,Megan_Fox,en,14220
20100721-,Jack_Ma,en,54
20100721-,Ted_Cruz,en,10
20100721-,Bernie_Sanders,en,361
20100721-,String_theory,en,2778
20100721-,Apache_Hadoop,en,5
20100721-,Donald_Trump,en,2600
20100721-,John_Kasich,en,162
20100721-,Shah_Rukh_Khan,en,238
20100721-,Independence_Day_(United_States),en,1533
20100721-,Ryan_Gosling,en,1952
20100721-,Hillary_Clinton,en,426
20100722-,John_Kasich,en,249
20100722-,Megan_Fox,en,17550
20100722-,Ted_Cruz,en,25
20100722-,Donald_Trump,en,3583
20100722-,String_theory,en,3612
20100722-,Jack_Ma,en,85
